uuid,datetime,borough,theme,message,user_days
9ddfdcf3-55ec-4535-928d-8d89933bd89c,2025-06-01T15:03:37.495527,12,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Mercredi"
406b09ed-ecca-498a-8c2e-9ae1d1c4a1b1,2025-06-01T15:03:37.495527,5,maraude,Où manger dans le quartier ?,"Mercredi, Mardi"
e0fe7ee7-0e2e-4384-8b89-ad229ecfcb4f,2025-06-01T15:03:37.495527,15,maraude,Y a-t-il une maraude prévue cette semaine ?,Lundi
16bf2c7c-f624-4621-b03a-57a397f11e9a,2025-06-01T15:03:37.495527,19,maraude,Où manger dans le quartier ?,
02f99296-a1f1-49d7-a3f1-62ca4dac7ffd,2025-06-01T15:03:37.495527,18,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mardi
59827439-0b92-45da-8483-f319e69c52aa,2025-06-01T15:03:37.495527,7,maraude,Où manger dans le quartier ?,"Vendredi, Jeudi, Lundi"
7f92957e-7fa5-4725-96ab-eea8d6b8c8fc,2025-06-01T15:03:37.496525,12,maraude,Où manger dans le quartier ?,Jeudi
f2a8e75f-420c-426a-a569-7f670bc91952,2025-06-01T15:03:37.496525,9,maraude,Y a-t-il une maraude prévue cette semaine ?,Mardi
abed7306-b5a6-4792-a8fc-6c8eaa3e6b03,2025-06-01T15:03:37.496525,13,maraude,Je cherche de l'aide pour manger.,"Mercredi, Lundi"
bd957720-a759-4019-89c0-5108fdac78e9,2025-06-01T15:03:37.496525,10,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Lundi, Mercredi"
a86b1ca5-1c40-466e-b22a-fa5d3826c47c,2025-06-01T15:03:37.496525,6,maraude,Je cherche de l'aide pour manger.,Mardi
66d7bbb3-5fb6-4b3f-b042-170f0eaffc0d,2025-06-01T15:03:37.496525,9,maraude,Je cherche de l'aide pour manger.,Mercredi
2ac104e5-662d-447c-868d-3a893365f8d9,2025-06-01T15:03:37.496525,5,maraude,Y a-t-il une maraude prévue cette semaine ?,
e9577263-dc3d-40b6-af89-946a69fa5ea0,2025-06-01T15:03:37.496525,10,maraude,Y a-t-il une maraude prévue cette semaine ?,
f9e8fe6e-73c5-45e2-bcda-7079f08bee9e,2025-06-01T15:03:37.496525,2,maraude,Où manger dans le quartier ?,
089e0f22-f16f-47fc-baa2-b0df2b3d1c5e,2025-06-01T15:03:37.496525,19,maraude,Où manger dans le quartier ?,
6bd11ba0-e1ce-40cd-a709-e1416d475c7b,2025-06-01T15:03:37.496525,11,maraude,Où manger dans le quartier ?,"Jeudi, Vendredi"
2c9093ea-6550-4b9c-9fa0-48203ad37a92,2025-06-01T15:03:37.496525,4,maraude,Où manger dans le quartier ?,
1d27fd2b-99a0-4140-9871-4ce536f6dc26,2025-06-01T15:03:37.496525,8,maraude,Où manger dans le quartier ?,
45917deb-8e6f-4bab-933e-2c4bad943fce,2025-06-01T15:03:37.496525,11,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Vendredi"
f4d24357-3156-46bd-b724-8fd8b394a5ab,2025-06-01T15:03:37.496525,15,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
936c6eea-4480-493a-bf14-2b854e592e22,2025-06-01T15:03:37.496525,15,maraude,Où manger dans le quartier ?,
e6a0d597-aa6d-4d61-857d-8fcc185a7340,2025-06-01T15:03:37.496525,20,maraude,Où manger dans le quartier ?,
41e4e221-56e6-4ba6-89b6-a70cfc38f42e,2025-06-01T15:03:37.496525,16,maraude,Je cherche de l'aide pour manger.,Mardi
da2bfbdc-14c5-49ca-976c-039e5bbf1a29,2025-06-01T15:03:37.496525,1,maraude,Où manger dans le quartier ?,
9da9bc33-df75-484f-a0ea-2d8e9bbc68d5,2025-06-01T15:03:37.496525,19,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Lundi"
e431573f-9c78-45d8-b407-f1c9d00aca32,2025-06-01T15:03:37.496525,7,maraude,Y a-t-il une maraude prévue cette semaine ?,
d38c6597-8c0f-46dd-86d9-c714a15a1d10,2025-06-01T15:03:37.496525,8,maraude,Y a-t-il une maraude prévue cette semaine ?,"Vendredi, Jeudi, Mercredi"
94d17e00-36ed-419e-af4a-d4003a632801,2025-06-01T15:03:37.496525,1,maraude,Où manger dans le quartier ?,"Mardi, Vendredi, Lundi"
507c6982-178a-45bf-9167-ef9d71842484,2025-06-01T15:03:37.496525,12,maraude,Y a-t-il une maraude prévue cette semaine ?,Vendredi
139b3dd7-9a93-4a2b-aa7a-5f16693f9ce1,2025-06-01T15:03:37.496525,6,maraude,Je cherche de l'aide pour manger.,"Vendredi, Lundi, Mercredi"
09c792c6-940b-4d6c-a805-c7587776078c,2025-06-01T15:03:37.496525,10,maraude,Où manger dans le quartier ?,Jeudi
5259056e-c538-4c62-adfd-ead9f8c5cc23,2025-06-01T15:03:37.497526,20,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Jeudi, Vendredi"
a56acc7f-ef7f-4be8-b911-b53e1ae0bc78,2025-06-01T15:03:37.497526,7,maraude,Y a-t-il une maraude prévue cette semaine ?,
65f385d5-64b8-49f1-9382-61cc7b2c4cfc,2025-06-01T15:03:37.497526,9,maraude,Où manger dans le quartier ?,"Mercredi, Jeudi"
ca4a6041-2b5a-436e-81b8-d38dd2cc4a65,2025-06-01T15:03:37.497526,4,maraude,Où manger dans le quartier ?,"Jeudi, Mardi, Lundi"
c32d479e-0793-4722-acf7-c33dfe590cf6,2025-06-01T15:03:37.497526,2,maraude,Où manger dans le quartier ?,
eaf5c8a1-02a5-4116-bb51-efd4c6a12bd1,2025-06-01T15:03:37.497526,2,maraude,Je cherche de l'aide pour manger.,"Jeudi, Vendredi, Lundi"
561403bb-c481-4ad5-9b75-a71f01e5132a,2025-06-01T15:03:37.497526,14,maraude,Où manger dans le quartier ?,
84d320e2-d298-43ad-868a-b7de99d7d3b1,2025-06-01T15:03:37.497526,2,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mercredi
a2e8261e-7f72-448e-a57e-58c8a5cb63b7,2025-06-01T15:03:37.497526,8,maraude,Je cherche de l'aide pour manger.,"Mercredi, Mardi, Jeudi"
1da04aed-692f-4915-a155-ed27e777cc02,2025-06-01T15:03:37.497526,20,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mardi
f580290e-3130-44bd-89dd-11a877679641,2025-06-01T15:03:37.497526,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Vendredi, Mardi"
f45155f2-f069-4ed3-8f48-59d815c6e808,2025-06-01T15:03:37.497526,20,maraude,Je cherche de l'aide pour manger.,Vendredi
0b635db0-b448-4b86-96b0-d615bdca2ace,2025-06-01T15:03:37.497526,6,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Lundi"
ed3667f4-fc1e-49b1-8ad6-dad1ead413b5,2025-06-01T15:03:37.497526,9,maraude,Je cherche de l'aide pour manger.,"Jeudi, Mardi, Lundi"
a50d800f-6f64-45f7-baa7-8b396505ee0c,2025-06-01T15:03:37.497526,11,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
d71904be-de87-4d17-85a7-271982f5a14d,2025-06-01T15:03:37.497526,12,maraude,Où manger dans le quartier ?,
ee9a9942-9608-4250-8ab9-52a13f3c6507,2025-06-01T15:03:37.497526,3,maraude,Je cherche de l'aide pour manger.,Vendredi
fc6e361b-6141-4d89-815d-2d94569ae9dc,2025-06-01T15:03:37.497526,10,maraude,Où manger dans le quartier ?,"Mardi, Vendredi"
e9955b40-8e20-44a3-81ab-846a86c107f1,2025-06-01T15:03:37.497526,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
1371eaba-6093-4353-95b1-69ea8aed83ed,2025-06-01T15:03:37.497526,13,maraude,Où manger dans le quartier ?,Lundi
ef52669c-e90e-424d-8bf1-4af1ac979b50,2025-06-01T15:03:37.497526,3,maraude,Où manger dans le quartier ?,
f7bb5954-40b9-4990-837b-5085d9118301,2025-06-01T15:03:37.497526,19,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Jeudi"
11f343cd-fc6c-4b85-af68-485e27de4ed4,2025-06-01T15:03:37.497526,15,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Jeudi, Mardi"
b84130e9-d72b-4f57-b420-e5bb9dc976cd,2025-06-01T15:03:37.497526,17,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
886545bf-9d16-46af-938a-c0636771998f,2025-06-01T15:03:37.497526,7,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Lundi, Jeudi"
40a10c40-b691-4c01-a0d3-d5601ec3f575,2025-06-01T15:03:37.497526,11,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Lundi"
14ac35eb-e3ce-40c0-8573-1a6de7f6cd79,2025-06-01T15:03:37.497526,8,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Mardi"
9936d8d3-145d-442f-80af-cacc8ad57841,2025-06-01T15:03:37.497526,17,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mercredi"
560e598c-f53a-4e72-b146-1e7e1c64deef,2025-06-01T15:03:37.497526,9,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mardi"
1365b7a2-bbe0-4f8b-a337-656beb23ed46,2025-06-01T15:03:37.498526,12,maraude,Y a-t-il une maraude prévue cette semaine ?,
48962e9c-d888-4d7b-826b-618e17801e88,2025-06-01T15:03:37.498526,15,maraude,Je cherche de l'aide pour manger.,"Lundi, Mardi, Mercredi"
b631c0c4-8028-4a30-b46f-273f17519cb3,2025-06-01T15:03:37.498526,2,maraude,Y a-t-il une maraude prévue cette semaine ?,Mardi
03c4ffba-0c85-404e-aa8d-b259fcda6b4d,2025-06-01T15:03:37.498526,5,maraude,Je cherche de l'aide pour manger.,
5f69e61c-9d7e-4212-8173-a449e3f713c1,2025-06-01T15:03:37.498526,4,maraude,Où manger dans le quartier ?,"Vendredi, Jeudi"
706f23aa-90d1-447d-a946-cc814e2b6a3b,2025-06-01T15:03:37.498526,12,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
8f2e84b8-da24-425a-a7f9-0b8bc3ec6a4a,2025-06-01T15:03:37.498526,2,maraude,Y a-t-il une maraude prévue cette semaine ?,
d4f04c8b-f41b-4cf9-8fd9-67b3080a01f7,2025-06-01T15:03:37.498526,10,maraude,Où manger dans le quartier ?,"Jeudi, Lundi"
31966653-0b8f-4d7d-a18e-9d219660c4bc,2025-06-01T15:03:37.498526,4,maraude,Où manger dans le quartier ?,
7e8ac156-aee1-4c1c-a681-d6f63df500c9,2025-06-01T15:03:37.498526,14,maraude,Où manger dans le quartier ?,"Vendredi, Mercredi, Jeudi"
5fcb3550-0644-4c22-9fad-362bc59cdf94,2025-06-01T15:03:37.498526,20,maraude,Je cherche de l'aide pour manger.,"Lundi, Mercredi"
21647861-d2b2-4794-9ea3-9e255311afde,2025-06-01T15:03:37.498526,6,maraude,Y a-t-il une maraude prévue cette semaine ?,Lundi
dbaa79be-486c-4e1e-a9a5-93635da42668,2025-06-01T15:03:37.498526,10,maraude,Où manger dans le quartier ?,"Vendredi, Jeudi, Mardi"
f6b87aea-bbc0-49d4-8184-033a5c0f6e0f,2025-06-01T15:03:37.498526,7,maraude,Y a-t-il une maraude prévue cette semaine ?,"Vendredi, Mardi, Lundi"
422b66d1-098a-4cf3-b028-292ed5d0b4ae,2025-06-01T15:03:37.498526,20,maraude,Y a-t-il une maraude prévue cette semaine ?,
a3799410-2fa9-4629-976d-2e1bcda76d38,2025-06-01T15:03:37.498526,5,maraude,Je cherche de l'aide pour manger.,"Jeudi, Vendredi, Mardi"
a91d151c-9b64-4ac0-af1c-e03d6bed2e0a,2025-06-01T15:03:37.498526,4,maraude,Y a-t-il une maraude prévue cette semaine ?,
be347fd7-05f5-4c86-8adf-aaba8df0bdef,2025-06-01T15:03:37.498526,11,maraude,Y a-t-il une maraude prévue cette semaine ?,"Vendredi, Mardi"
8932e3a3-9f3f-401a-840c-c0cba728951d,2025-06-01T15:03:37.498526,13,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Vendredi, Mercredi"
77a4cdff-f7ad-47af-8bb0-9dd09d95a666,2025-06-01T15:03:37.498526,1,maraude,Je cherche de l'aide pour manger.,"Mercredi, Jeudi"
327f79c5-a067-4eb5-8b1d-56da32933b0b,2025-06-01T15:03:37.498526,2,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Vendredi, Mardi"
4206123e-9e08-4b6a-8fb1-e48112443c06,2025-06-01T15:03:37.498526,20,maraude,Y a-t-il une maraude prévue cette semaine ?,
d5aaec39-72fa-4556-815d-ef3435f3f501,2025-06-01T15:03:37.499525,2,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Mardi, Lundi"
de4ae4c5-faa2-43de-8a12-bb06792234e6,2025-06-01T15:03:37.499525,7,maraude,Où manger dans le quartier ?,"Mercredi, Jeudi"
3c478f2b-7d12-4779-b120-b775f4ba6bdd,2025-06-01T15:03:37.499525,19,maraude,Où manger dans le quartier ?,"Mardi, Jeudi, Mercredi"
3a2ee691-fd2a-4779-bf9e-3d7792053706,2025-06-01T15:03:37.499525,16,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
6bbd9ef5-918b-4305-8235-1ca86d4b8cf0,2025-06-01T15:03:37.499525,12,maraude,Je cherche de l'aide pour manger.,
8b95d879-c782-4e67-a2b4-10c99e73a193,2025-06-01T15:03:37.499525,16,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Lundi
de65b7aa-8704-4b89-be17-765d7a74755e,2025-06-01T15:03:37.499525,19,maraude,Y a-t-il une maraude prévue cette semaine ?,
54d7b72a-a23c-42ae-b813-2ddea699a927,2025-06-01T15:03:37.499525,7,maraude,Y a-t-il une maraude prévue cette semaine ?,
33e05863-3944-4eb3-821c-deef66af1850,2025-06-01T15:03:37.499525,20,maraude,Où manger dans le quartier ?,
acfd4e2a-51b1-43d3-82b4-b7a597a6c631,2025-06-01T15:03:37.499525,13,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Mardi, Lundi"
dcd3b107-f19f-47fc-b8fd-ccdfd625c3cb,2025-06-01T15:03:37.499525,11,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Jeudi
8f15b40b-d38b-42cc-bcfa-8ef4d725b884,2025-06-01T15:03:37.499525,11,maraude,Je cherche de l'aide pour manger.,"Lundi, Mercredi"
c0f2daf6-f0c5-45a4-85c9-b4eb6be9611b,2025-06-01T15:03:37.499525,9,maraude,Je cherche de l'aide pour manger.,
5732af4f-e7d4-4a5a-9b98-84037ab00ebd,2025-06-01T15:03:37.499525,13,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Jeudi, Vendredi"
ec32c4af-6532-44eb-b03a-ced7cfb36978,2025-06-01T15:03:37.499525,18,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mercredi, Jeudi, Lundi"
a6f21693-bb99-4a5c-bc73-1d3c6ca72c43,2025-06-01T15:03:37.499525,10,maraude,Je cherche de l'aide pour manger.,"Jeudi, Lundi, Mercredi"
cac3675c-8f02-41f0-b9e6-ba7d35547cb0,2025-06-01T15:03:37.499525,8,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
1ca0d22c-999d-42cd-91ca-3846fb1be3d4,2025-06-01T15:03:37.499525,18,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mercredi, Vendredi"
6d8a92b7-52e9-4505-8564-abced6c77435,2025-06-01T15:03:37.499525,4,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
5577527d-2cce-40ed-a73b-05710f0a5b94,2025-06-01T15:03:37.499525,11,maraude,Je cherche de l'aide pour manger.,"Vendredi, Lundi, Jeudi"
6b371bbe-e603-4683-9b4d-65cd55a6ac18,2025-06-01T15:03:37.499525,11,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
1560d6e2-3998-4e5b-9d3e-10eb47ec603e,2025-06-01T15:03:37.499525,20,maraude,Je cherche de l'aide pour manger.,"Lundi, Mardi, Vendredi"
bddfa749-bebf-400f-83d0-65fd8d05e4ec,2025-06-01T15:03:37.499525,4,maraude,Où manger dans le quartier ?,"Lundi, Mardi, Vendredi"
8e189b04-8dd2-4772-9988-609ee2ef99dd,2025-06-01T15:03:37.499525,18,maraude,Je cherche de l'aide pour manger.,Jeudi
4141d90d-d0d3-492b-ba20-708909bf578a,2025-06-01T15:03:37.499525,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Mardi"
a0447cf9-a199-4320-a101-4d1b630365c1,2025-06-01T15:03:37.499525,3,maraude,Je cherche de l'aide pour manger.,"Mercredi, Jeudi, Lundi"
dc31f0ea-a323-4234-abf4-eee1aa5d5a1a,2025-06-01T15:03:37.499525,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
9211af0f-c307-4caf-bd89-6c1a7b43e1c1,2025-06-01T15:03:37.499525,10,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
303edab6-caf3-4780-9520-0cb458e4a947,2025-06-01T15:03:37.499525,3,maraude,Où manger dans le quartier ?,
a065b765-a7a8-4367-abd1-8218cb6d3cd7,2025-06-01T15:03:37.499525,12,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Vendredi"
3d117714-7f88-41e9-8312-e6c8417cc357,2025-06-01T15:03:37.499525,6,maraude,Y a-t-il une maraude prévue cette semaine ?,
14babe3d-4bb1-40f4-9ec1-c9fe00ae945f,2025-06-01T15:03:37.500548,12,maraude,Y a-t-il une maraude prévue cette semaine ?,"Mardi, Vendredi, Mercredi"
31256e88-48e5-48b7-8391-fc2cdc15de7b,2025-06-01T15:03:37.500548,18,maraude,Où manger dans le quartier ?,
fbd12b5e-e114-4d5c-b455-cb5a7eaa7589,2025-06-01T15:03:37.500548,3,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
0b5bb47b-4031-468d-bb19-71cdc2264c42,2025-06-01T15:03:37.500548,16,maraude,Je cherche de l'aide pour manger.,"Mercredi, Lundi"
c0c42aa5-a84f-436b-9e0e-de6ce419e306,2025-06-01T15:03:37.500548,17,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mardi"
5bdb23ad-4b8b-4b08-b45f-ad1c23619288,2025-06-01T15:03:37.500548,8,maraude,Où manger dans le quartier ?,Mercredi
43006371-5000-49c6-9dd9-473083caecdc,2025-06-01T15:03:37.500548,1,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Lundi
5563cf40-52bf-44fe-8bad-ad02655aedaf,2025-06-01T15:03:37.500548,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Vendredi, Mercredi"
3ee7e6a1-173d-4ea4-8e7b-5c15e8106a18,2025-06-01T15:03:37.500548,1,maraude,Je cherche de l'aide pour manger.,"Lundi, Jeudi"
439ce1ea-22cd-4729-b461-98711787768e,2025-06-01T15:03:37.500548,3,maraude,Y a-t-il une maraude prévue cette semaine ?,"Vendredi, Jeudi, Mercredi"
61af07d3-0e0b-4416-ae37-a59f49df8627,2025-06-01T15:03:37.500548,8,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Lundi
b9354e4f-198b-4cd1-9326-e461b7a3745e,2025-06-01T15:03:37.500548,18,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Mercredi
a941edc6-e6a1-4ebf-8ba5-5a8ca1ac62d8,2025-06-01T15:03:37.500548,15,maraude,Je cherche de l'aide pour manger.,Mardi
9ecad4f5-dca1-4b1c-bd40-d8b16d14e7a2,2025-06-01T15:03:37.500548,8,maraude,Où manger dans le quartier ?,
a1f35c7a-3fca-474c-946b-71f850b0e7ee,2025-06-01T15:03:37.500548,19,maraude,Je cherche de l'aide pour manger.,"Vendredi, Mardi"
faa785b5-8f34-48cd-8d2c-b68fc56084b3,2025-06-01T15:03:37.500548,12,maraude,Je cherche de l'aide pour manger.,"Lundi, Jeudi, Mardi"
554a2c9b-065a-4735-b405-baa6d241a9ac,2025-06-01T15:03:37.500548,13,maraude,Je cherche de l'aide pour manger.,
f50b5bc3-001c-41b5-918a-dbd68ca15a7b,2025-06-01T15:03:37.500548,6,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Mercredi, Vendredi"
a2c39e19-af3d-4470-8b34-2fbf6dee18db,2025-06-01T15:03:37.500548,4,maraude,Où manger dans le quartier ?,
a6a0645f-511d-416b-8fdb-5e167e624008,2025-06-01T15:03:37.500548,17,maraude,Je cherche de l'aide pour manger.,"Mercredi, Jeudi, Mardi"
fa0dd0a0-42a3-407f-b985-2f718ee5155e,2025-06-01T15:03:37.500548,14,maraude,Y a-t-il une distribution de repas aujourd'hui ?,
8299d223-41de-4c75-beaf-b9bf3d1c8fda,2025-06-01T15:03:37.501548,17,maraude,Je cherche de l'aide pour manger.,"Jeudi, Mercredi, Vendredi"
d2a13b42-b4f4-4337-8538-4f0a5e35ad87,2025-06-01T15:03:37.501548,7,maraude,Y a-t-il une maraude prévue cette semaine ?,"Vendredi, Mercredi, Mardi"
1875d02c-d729-412e-a060-555f890d9491,2025-06-01T15:03:37.501548,3,maraude,Y a-t-il une maraude prévue cette semaine ?,Jeudi
22e8df7c-cf85-4780-aacc-7b4cb05bea28,2025-06-01T15:03:37.501548,11,maraude,Où manger dans le quartier ?,"Mardi, Lundi"
ba2a90a7-9762-4a5b-b808-7dd5f87a2b56,2025-06-01T15:03:37.501548,17,maraude,Je cherche de l'aide pour manger.,"Mercredi, Jeudi, Lundi"
b4d8805e-ab64-462d-aa92-12e90acee418,2025-06-01T15:03:37.501548,6,maraude,Où manger dans le quartier ?,"Jeudi, Lundi"
a53c8841-706e-418b-a9b1-d97376a8e2e7,2025-06-01T15:03:37.501548,7,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Vendredi, Jeudi"
579464cd-a902-4314-8bb3-9199028800ac,2025-06-01T15:03:37.501548,15,maraude,Où manger dans le quartier ?,Mardi
56bf9fd2-551d-4e0f-b373-729396eff255,2025-06-01T15:03:37.501548,17,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Vendredi, Lundi"
495de3fe-4518-4b42-a573-cf8a5cdb41cd,2025-06-01T15:03:37.501548,4,maraude,Où manger dans le quartier ?,"Lundi, Mercredi, Mardi"
fc08884d-1dc7-4d7c-bf6b-9fac17f1c785,2025-06-01T15:03:37.501548,15,maraude,Où manger dans le quartier ?,
f85e9d32-f61e-4e1a-8a6d-ebc1bb8fcddd,2025-06-01T15:03:37.501548,2,maraude,Où manger dans le quartier ?,"Mardi, Jeudi"
91c1fcef-3482-4f05-843a-93f06798dd82,2025-06-01T15:03:37.501548,9,maraude,Je cherche de l'aide pour manger.,"Lundi, Vendredi, Mardi"
90e9f0e0-c8ed-4a6d-a2ec-21f2e351de47,2025-06-01T15:03:37.501548,2,maraude,Où manger dans le quartier ?,"Vendredi, Jeudi, Mercredi"
72dc45f4-162c-42e8-8f05-ed9c469eeea4,2025-06-01T15:03:37.501548,3,maraude,Je cherche de l'aide pour manger.,
b9a7f24e-89c0-4389-ab79-fc8d5f61d5a3,2025-06-01T15:03:37.501548,7,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Lundi, Vendredi"
7101648a-8369-4357-857e-6aa7fe5d0bdc,2025-06-01T15:03:37.501548,6,maraude,Y a-t-il une maraude prévue cette semaine ?,Mardi
0039dfd8-df1a-40a6-9d00-f9552701c8be,2025-06-01T15:03:37.501548,17,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Jeudi, Mercredi"
e5025398-67c1-468b-9c68-c57e017b5fd0,2025-06-01T15:03:37.501548,15,maraude,Y a-t-il une distribution de repas aujourd'hui ?,Vendredi
55a1342b-283e-4fc7-bb2a-01df4711c840,2025-06-01T15:03:37.501548,18,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Mardi, Mercredi"
2fdb45ee-308b-46ad-adc2-039e210cc4c9,2025-06-01T15:03:37.501548,5,maraude,Où manger dans le quartier ?,
ff11a99b-4b80-42d8-963b-ee48d57eae7f,2025-06-01T15:03:37.501548,6,maraude,Je cherche de l'aide pour manger.,Mardi
8ddb53a0-a09c-47be-99d8-cce1b932874d,2025-06-01T15:03:37.501548,5,maraude,Où manger dans le quartier ?,Mercredi
e9aa0d92-ca4e-458e-820b-0adc9db7c8cf,2025-06-01T15:03:37.501548,1,maraude,Y a-t-il une maraude prévue cette semaine ?,"Vendredi, Jeudi"
21847692-9acc-46a7-95c7-78b357222b8b,2025-06-01T15:03:37.501548,16,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Vendredi, Lundi"
ca4bb505-2130-4f5d-abfe-b1b4738fce83,2025-06-01T15:03:37.501548,4,maraude,Où manger dans le quartier ?,"Jeudi, Mercredi"
11c4c6b7-7476-4ef7-8955-51c764763c9a,2025-06-01T15:03:37.501548,19,maraude,Je cherche de l'aide pour manger.,"Jeudi, Vendredi, Mardi"
aaa2b9c6-2064-41e5-a6b1-29cee307db42,2025-06-01T15:03:37.502545,20,maraude,Je cherche de l'aide pour manger.,"Mardi, Vendredi"
a161e27d-4cc3-4faf-b36d-526eab20d336,2025-06-01T15:03:37.502545,14,maraude,Y a-t-il une maraude prévue cette semaine ?,Mercredi
b898cde7-3689-4efa-be48-96e296bb9922,2025-06-01T15:03:37.502545,16,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mardi, Lundi, Jeudi"
56a589eb-abd2-44c3-ad46-bd84542cd00d,2025-06-01T15:03:37.502545,13,maraude,Y a-t-il une maraude prévue cette semaine ?,"Jeudi, Vendredi, Mardi"
0549fa43-cdf1-447f-85f7-7c8550a789e9,2025-06-01T15:03:37.502545,18,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Vendredi"
eebc8c5f-e147-4f83-8687-58e5ac06e80c,2025-06-01T15:03:37.502545,10,maraude,Y a-t-il une maraude prévue cette semaine ?,"Lundi, Mardi, Jeudi"
1a776545-351e-4e7d-aacf-b5dc90d1c16f,2025-06-01T15:03:37.502545,4,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Mercredi, Lundi, Mardi"
d6b70480-dcfe-4fbe-bd5c-6d46392c225d,2025-06-01T15:03:37.502545,13,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Jeudi, Mardi"
bf14bd68-3604-4e19-8380-58533a58c840,2025-06-01T15:03:37.502545,4,maraude,Où manger dans le quartier ?,Jeudi
749621c0-1069-453c-a448-4bde20f19d15,2025-06-01T15:03:37.502545,17,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Vendredi, Mercredi"
a249e750-248e-4b4a-99c7-b12f25cb0d6f,2025-06-01T15:03:37.502545,20,maraude,Je cherche de l'aide pour manger.,"Lundi, Jeudi"
f9d0c030-163f-47b8-ba34-7ef5d385add5,2025-06-01T15:03:37.502545,17,maraude,Où manger dans le quartier ?,Vendredi
61543434-b51b-4d48-81c6-f18b3fdddfaa,2025-06-01T15:03:37.502545,15,maraude,Y a-t-il une maraude prévue cette semaine ?,
f10942ed-26af-4e7f-ae73-570f01e836b3,2025-06-01T15:03:37.502545,20,maraude,Y a-t-il une maraude prévue cette semaine ?,
15a24ed6-4639-402f-8e28-9488efd7d419,2025-06-01T15:03:37.502545,6,maraude,Où manger dans le quartier ?,Vendredi
0de6623f-f4cd-446d-921d-8af807e3df99,2025-06-01T15:03:37.502545,9,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Mardi, Vendredi"
ca555afb-01f0-4722-b8a2-4a920c3fb704,2025-06-01T15:03:37.502545,17,maraude,Y a-t-il une distribution de repas aujourd'hui ?,"Lundi, Jeudi, Mercredi"
